gene_id	SJINF053_211_withinKeepPairs
RP11-331H13.1	0.0
ABCD1P3	0.0
RP11-356O24.1	0.0
RP11-510J16.5	0.0
BOP1	1451.0
AC009166.5	0.0
ANKRD26P1	0.0
RP11-304L19.4	2.04
RP11-883G14.1	0.0
CTD-2302E22.4	1.0
RP11-517C16.4	1.0
RP11-114H24.7	2.0
RP11-120K18.3	2.0
GOLGA8T	399.55
AC009120.10	0.0
RP11-19D2.2	0.0
RP11-545A16.1	0.0
RP3-388M5.9	2.0
AC137932.6	6.0
RP4-714D9.5	74.0
RP11-673E11.2	0.0
RP11-19N8.2	0.0
CTD-2520I13.1	0.0
RP11-297L17.4	0.0
RP11-586K12.13	0.0
CTD-2515H24.4	0.0
CTD-2196E14.5	2.59
RP11-44I10.3	0.0
RP11-308D13.3	0.0
RP11-389C8.2	5.0
RP11-325K4.3	28.67
MUC22	0.0
LA16c-444G7.1	0.0
RP11-244B22.5	0.0
RP11-760D2.11	0.0
RP11-554A11.5	0.0
OR4H6P	0.0
RP11-430C1.2	0.0
ULK4P1	18.52
RP11-361M10.4	0.0
SOD1P2	0.0
RBM22P13	0.0
RP11-481E4.2	0.0
RP11-517C16.2	41.48
RP11-20I23.11	5.03
RP11-170L3.5	0.0
CYP4A44P	0.0
RP11-295M3.2	2.0
RP11-389G6.3	0.0
RP11-276H1.2	2.0
RP11-616M22.3	0.0
RP11-524D16__A.3	0.0
RP11-299H22.6	0.0
RP11-309M7.1	0.0
RP11-80F22.11	0.0
RP11-343H19.1	0.0
RP11-160C18.2	503.7
CTD-2125J1.1	0.0
RP4-584D14.7	5.0
RP11-157P23.2	0.0
FIGNL2	19.0
RP11-354I13.1	0.0
AC002550.5	0.0
RP11-2C15.1	0.0
RP11-359E8.5	0.0
LARP4P	0.0
CTC-400I9.1	0.0
RP11-566K11.5	0.0
RP11-653J6.1	0.0
RP11-279O17.1	0.0
RP11-297D21.2	0.0
RP11-174G6.5	242.0
AC140542.2	0.0
LINC01355	240.0
RP11-863P13.3	0.0
CTD-2049O4.1	1.06
RP11-281J9.1	15.0
CTD-2144E22.7	0.0
RP11-297C4.1	13.03
CD24P2	0.0
RP11-65J3.14	0.0
RP11-318A15.2	6.64
EIF4BP5	4.0
RP11-378A13.1	73.0
RP11-215H22.1	0.0
CTD-2568A17.1	0.0
AC006538.1	17.0
RP11-297C4.2	1.03
AP000439.5	0.0
RP11-510M2.1	0.0
RP3-465N24.5	35.63
RP11-80F22.14	0.0
CTD-3185P2.1	96.49
CTA-14H9.5	6.0
RP11-46D6.5	0.0
RP11-626G11.1	0.0
PYCARD-AS1	0.0
CTD-2165H16.4	2.0
RP11-467M13.3	0.0
RP11-134D3.2	0.0
RP11-59E19.4	0.0
RP11-483E23.5	0.0
MANEA-AS1	60.0
RP11-455F5.4	1.0
RP11-96B5.4	0.0
RP11-474B12.1	0.0
PECAM1	6721.0
VPS9D1-AS1	80.58
RP11-632K20.6	42.28
RP11-525K10.2	0.0
PDCD6IPP2	101.8
RP11-395N3.1	1.0
RP11-461L18.1	0.0
RP11-60L3.2	0.0
RP11-388M20.2	0.0
CTD-2012K14.6	10.0
MAFTRR	0.0
RP11-586K12.7	0.0
RP11-473I1.6	0.0
RP11-21B23.1	0.0
RP11-165M1.3	0.0
HSPE1P5	0.0
CTD-2012K14.2	4.02
LINC01177	0.0
RP11-244B22.6	0.0
LA16c-329F2.1	0.0
AC011525.2	0.0
RP11-578F21.3	0.0
RP11-378I6.1	0.0
RP11-114H24.3	0.0
AC009120.4	1.0
RP11-23E10.4	0.0
RP11-326A19.3	0.0
TEN1-CDK3	391.02
RP6-24A23.7	0.0
RP11-543N12.1	0.0
RP11-268G13.1	0.0
RP11-455F5.5	44.2
RP11-529J17.3	0.0
RP11-57A19.4	0.0
RP1-168L15.5	3.0
RP11-22D3.1	0.0
RP11-1007O24.3	80.86
ATP5F1P7	0.0
AC144833.1	0.0
CTD-2349B8.1	1.25
RP11-16P6.1	98.0
DPPA2P4	0.0
LA16c-390E6.3	0.0
RP4-616B8.4	0.0
RP11-360A18.2	0.0
CTC-297N7.1	4.0
CTD-2083E4.7	0.0
RP13-126P21.2	0.0
RP11-354I13.2	0.0
RP11-22C11.2	0.0
RP11-399O19.9	16.0
DKFZP434H168	0.0
DUX4L45	0.0
RP11-217B1.2	2.0
RP11-709D24.6	12.0
RP11-347C12.9	0.0
RP11-80F22.4	0.0
LINC00559	0.0
RP11-109D9.4	2.0
CTD-2576D5.4	6.38
RP11-589C21.5	1.0
RP11-981G7.1	32.0
RP11-565N2.1	0.0
LINC01003	113.0
TUBB8	0.0
AC002519.6	1.0
RP11-787D11.1	0.0
AC002310.11	34.08
RP11-106M3.3	95.41
UBE2MP1	0.0
CTA-254O6.1	0.0
RP11-626G11.5	0.0
RP11-23E10.2	0.0
RP11-731K22.1	0.0
RP11-1024P17.1	107.0
RP11-96D1.6	11.0
RP11-152O14.4	0.0
RP11-61F12.1	9.0
RP11-467I17.1	0.0
RP11-452L6.1	10.0
CTD-2014E2.6	0.0
RP11-77K12.3	9.0
RP11-429B14.4	15.0
RP11-578F21.6	5.0
RP11-77H9.6	1.0
RP11-673P17.2	0.0
PAN3-AS1	146.0
RARRES2P9	0.0
AC135048.13	355.35
RP11-757F18.5	5.0
CTD-2515H24.3	0.0
RP11-448G15.3	257.0
DNM1P31	0.0
RP13-514E23.1	0.0
RP11-483E23.3	0.0
LINC00566	0.0
CH17-260O16.1	46.97
RP11-63B13.1	0.0
RP11-96H17.1	0.0
RP11-317P15.4	2.0
LA16c-358B7.3	778.47
RP11-1437A8.6	0.0
TP53TG3B	0.0
RP11-244B22.13	0.0
CTD-3244O18.7	0.0
RP11-46D6.1	38.65
RP11-432I5.8	1.0
RP11-527L4.2	0.0
VN1R70P	0.0
LINC00558	0.0
RP11-403P17.4	14.1
DLGAP1-AS5	0.0
RP11-407P15.1	0.0
RP11-82O18.2	1.0
ABCB10P3	0.0
CTB-31O20.2	82.0
RP11-343C2.10	2.0
AC002400.1	21.0
RP13-487P22.1	13.0
RP11-304L19.8	0.0
RP11-15N24.4	28.0
RP11-244O19.1	122.0
CTA-305I2.1	13.0
ABHD17AP9	0.0
RP11-319G9.5	1.0
RP11-3M1.1	0.0
RP11-281J9.2	0.0
RP11-626K17.3	0.0
RP11-16E18.3	17.0
RP11-665J16.1	0.0
RP11-16E23.3	1.0
CTD-2555A7.3	52.16
HLA-P	0.0
RP11-320A16.1	0.0
RP11-467J12.4	0.0
RP11-264B17.5	0.0
RP11-29G8.3	22.33
RP11-810K23.10	0.0
CTD-3229J4.1	0.0
SMG1P7	185.09
EEF1A1P38	0.0
CTD-2291D10.2	0.0
FSCN1P1	0.0
RP11-166B2.3	29.0
RP11-536P16.2	0.0
RP11-616M22.10	0.0
CTD-2144E22.6	0.0
RP11-680G10.1	0.0
RP11-524C21.2	9.0
RP11-586K12.11	0.0
RP11-744I24.2	0.0
RP11-384L8.1	0.0
RP11-553K8.5	7.0
RP1-168P16.2	6.0
RP11-259G18.1	1.0
RP11-21L23.2	1.0
ENPP7P13	0.0
HERC2P11	0.0
RP4-614O4.11	6.99
CTD-2385L22.1	0.0
RP11-457M11.5	29.93
RP11-923I11.6	9.0
TMEM249	5.03
AC002310.17	0.0
RP11-457D20.1	0.0
RP11-178L8.3	5.0
CYP4A27P	0.0
TPBGL	1.0
RP11-426L16.9	1.0
CTB-31N19.3	11.0
RP11-107D24.2	0.0
HERC2P8	0.5
RP11-575H3.1	0.0
CTD-2033A16.1	0.0
PRSS46	3.0
CTD-2636A23.2	28.5
RP11-414J4.2	13.81
RP11-812E19.5	0.0
SLC25A1P4	0.0
GAN	549.85
AP000265.1	2.0
AC010547.9	77.34
SUB1P3	0.0
RP11-20I23.13	256.95
CSDAP1	7.0
CTD-2291D10.1	0.0
RP11-6O2.3	2.0
RP11-243A14.1	0.0
RP11-79H23.3	8.0
HMGN2P41	0.0
RP11-580I1.2	0.0
RP11-484P15.1	0.0
RP11-189E14.4	0.0
RP5-914M6.1	0.0
RP11-554A11.4	0.0
RP11-91I8.1	0.0
RP11-540B6.3	0.0
RP5-842K16.2	0.0
RP11-357N13.3	0.0
RP11-390D11.1	0.0
RP11-405F3.5	0.0
RP11-352D13.6	0.0
RP11-618N24.1	0.0
CTA-249B10.1	0.0
RP11-883G14.2	0.0
RP11-700H13.1	0.0
LA16c-390E6.5	2.07
RP11-309H21.3	0.0
RP11-529E10.6	18.0
RP11-327F22.2	229.0
DISC1FP1	0.0
RP11-489G11.3	3.0
IMPDH1P11	0.0
CTD-2014E2.2	0.0
GOLGA6L7P	51.06
RP11-474D1.4	0.0
RP11-899L11.3	0.0
C15orf65	2.0
RP11-21L1.1	0.0
RP11-96K19.4	92.0
CTD-3064M3.3	1.0
BEAN1-AS1	8.71
LA16c-313D11.12	146.01
RP5-1042I8.7	5.0
RP11-304L19.11	6.0
TTC39A-AS1	1.0
TUBAP4	0.0
LINC00560	0.0
RP11-520P18.5	0.0
RP11-50D9.3	1.0
CTD-2515A14.1	6.0
RP11-1C8.5	1.0
RP11-573G6.6	14.0
RP11-475B2.1	0.0
RP11-328J14.1	0.0
RP5-1119A7.17	0.0
SCRT1	0.0
ATP5HP1	0.0
RP11-146F11.3	1.0
RP11-19N8.7	0.0
LINC00838	0.0
RP11-265N6.1	0.0
RP11-401P9.4	30.0
RP11-473C18.3	1.19
AGGF1P4	0.0
LA16c-366D1.3	0.0
RP1-168P16.1	3.0
RP13-467H17.1	1.0
RP11-719K4.6	1.0
RP11-354P17.15	0.0
RP11-178L8.5	2.0
HPR	1.0
RP11-282M16.1	0.0
RP11-327F22.5	0.0
IGHV1OR16-1	0.0
LINC00165	1.0
RP11-264M12.2	10.39
DNM1P32	0.0
SNORA11	0.0
RP11-953B20.1	1.0
FRG2DP	0.0
SSTR5-AS1	0.0
CTD-2562G15.2	0.0
LINC01477	0.0
RP11-196G18.22	872.49
RP11-77K12.1	0.0
RP11-67H24.1	0.0
RP11-161M6.5	0.0
RP11-679B19.2	0.0
CTD-2196E14.3	0.0
RP11-480G7.3	0.0
RP11-1166P10.6	0.0
RP11-307O13.1	0.0
GS1-204I12.4	0.0
RP4-668J24.2	0.0
CTD-2358C21.4	0.0
LA16c-431H6.6	901.53
RP11-80F22.8	0.0
RP11-669C19.1	0.0
AC002551.1	0.0
RP4-612B15.3	13.0
MIR3976HG	0.0
GOLGA8S	111.41
RP11-345J4.5	319.79
CTD-2014E2.5	0.0
LINC00922	8.0
RP11-2K6.2	0.0
RP11-21B21.4	2.0
RP11-506E9.3	0.0
RP11-932O9.3	0.0
RP11-419L9.1	0.0
RP11-152O14.1	0.0
RP11-305A4.3	0.0
AGGF1P8	0.0
CTC-523E23.1	238.0
AC005592.3	0.0
RP11-102M11.2	1.0
RP11-626G11.3	0.0
RP11-1223D19.1	0.0
RP11-103J17.2	0.0
RP11-650L12.2	19.61
RP11-442N1.2	0.0
KRT18P18	0.0
RP11-498D10.3	0.0
RP11-22P6.2	11.2
CTC-459F4.1	222.0
DYX1C1-CCPG1	0.0
WI2-89031B12.1	3.0
RP11-328J14.2	0.0
RP11-10O17.3	0.0
RP11-358L22.2	0.0
RP11-529K1.2	10.65
RP5-1173P7.1	0.0
RP11-69H7.3	0.0
CTD-2354A18.1	0.0
RP11-174G17.2	2.0
RP11-43P5.1	0.0
RP11-252K23.2	1.0
RP4-555D20.2	1.0
TCF24	0.0
RP11-709D24.5	0.0
AC005606.14	26.27
DNM1P28	3.0
RP11-350O14.18	0.0
GOLGA8H	3.89
RP11-90P13.1	0.0
ISY1-RAB43	911.9
RP11-744I24.3	0.0
RP1-118J21.25	0.0
RP11-283I3.6	401.0
RP11-244B22.11	0.0
LOXL1-AS1	12.0
RP11-44I10.6	0.0
RP11-434E6.2	1.0
RP11-44F14.2	0.0
AC126281.1	0.0
RP11-430C1.1	0.0
CYP3A54P	0.0
RP11-895K13.2	0.0
RP11-382N13.2	0.0
TUBB8P7	0.0
RP11-151H2.3	0.0
RP11-22D3.2	0.0
RP11-863P13.2	3.0
RP11-502H18.2	0.0
RP11-351A20.1	0.0
RP11-680G24.4	39.85
DNM1P49	0.0
CTD-2311M21.3	0.0
RP11-265N6.2	0.0
RP11-48G14.1	0.0
LINC00662	108.0
RP11-691G17.1	0.0
RP11-223I10.1	0.0
RP11-533E19.2	0.0
CLN3	6.32
RP11-58C22.1	0.0
IGHV3OR16-15	0.0
RP11-429P3.2	1.0
RP11-244B22.12	0.0
RP11-264L1.3	1.0
RP11-303E16.6	1.0
RP1-265C24.8	7.64
RP11-146F11.1	20.62
RP11-143I21.1	0.0
RP13-638C3.4	0.0
CTD-2309O5.3	0.0
CTD-2135D7.4	0.0
MIA	7.92
RP11-141J13.5	0.0
RP11-67A1.2	1.31
AC092566.1	0.0
MFSD1P1	25.0
RP5-867C24.5	1.0
RP11-515E23.1	0.0
RP11-333E1.1	66.46
RP11-502F1.2	0.0
CTC-479C5.12	876.43
RP11-63A1.1	0.0
AC144831.1	86.0
RP11-473M20.16	0.0
RP11-314A20.5	1.66
RP11-109M19.3	0.0
RPL23AP84	0.0
RP11-542C16.2	15.83
RP11-235E17.4	3.0
CTD-2561B21.5	15.0
PCDHGA9	94.82
RP11-461A8.1	0.0
LARP7P2	0.0
GFY	1.0
RP11-893F2.14	2.0
RP11-74E22.4	0.0
ISCA1P3	0.0
RP11-342L8.2	4.0
MMP25-AS1	372.6
RP11-506D12.5	0.0
CTD-2529O21.2	0.0
KYNUP1	0.0
CTC-281F24.1	2.0
RP11-212I21.4	156.38
CTD-2526A2.5	0.0
DLGAP1-AS2	19.0
RP11-676J12.7	0.0
RP11-700H6.4	6.0
RP11-510M2.8	0.0
AC003009.1	0.0
RP11-66H6.3	0.0
RP11-63A1.2	0.0
RP11-177N22.3	0.0
RP11-81K2.1	1.0
RP1-232L24.4	0.0
RP13-1032I1.7	92.69
RP11-74E22.3	1.0
RP11-763E3.1	0.0
RP11-1260E13.4	0.0
CTD-2545G14.2	0.0
SNORD3B-2	52.15
DKFZP434A062	17.0
RP11-515O17.3	0.0
IL9RP4	0.0
OR1P1	0.0
RP11-589P10.5	4.0
RP11-23E10.5	0.0
AC139099.5	0.0
RP3-433F14.4	0.0
PCDHB19P	1.0
CTD-2135D7.5	0.0
CTD-2561B21.10	1.0
CTC-524C5.5	0.0
OR1D3P	0.0
RP11-109M19.5	0.0
RP11-670E13.5	0.0
RP11-455O6.2	1.0
AC009134.1	0.0
BCAR4	0.0
RP11-433P17.3	3.0
RP11-483C6.1	0.0
RP11-510M2.7	0.0
RP11-676J12.6	0.0
GARSP1	0.0
CTD-2033A16.3	0.0
RP11-417N10.3	3.0
CTC-479C5.11	0.0
RP13-638C3.3	1.0
RP11-876N24.2	7.0
LA16c-380H5.1	1.0
EIF1P4	0.0
RP11-266L9.5	75.0
CTD-2318B16.2	0.0
RP11-96D1.11	264.13
RP11-81A22.5	0.0
CTA-972D3.2	3.0
CTD-2529O21.1	0.0
RP1-302G2.5	0.0
OCLM	46.0
RP11-683L23.2	0.0
RP11-462G12.1	15.0
RP11-652G5.2	0.0
RP11-353N14.4	0.0
RP11-124N19.3	0.0
RP11-160E2.6	64.78
PCDHGB3	92.85
CTD-2031P19.5	0.74
AC144836.1	0.0
RP11-876N24.4	1036.88
RP11-1055B8.3	6.0
RP5-1050D4.5	46.0
RP11-676J12.4	18.0
RP11-960B9.2	0.0
TMF1P1	0.0
CORO7	2212.0
RP11-235E17.5	0.0
RP11-199F11.2	18.0
CTD-2318B16.4	0.0
RP11-815I9.3	0.0
RP5-867C24.4	1.0
U95743.1	0.0
CTD-2535P7.1	0.0
RP11-160E2.11	26.32
RP11-1260E13.2	0.0
RP11-55L4.1	0.0
RP5-1107A17.3	2.0
RP1-4G17.5	1.23
TRPV1	254.6
LA16c-390H2.4	114.0
CTD-2561B21.4	1.0
RP11-433P17.1	0.0
CTC-457L16.2	180.76
RP11-109M19.2	0.0
RP11-517A5.7	0.0
HNRNPA1P16	38.35
RP11-1197K16.2	1.0
RP11-353N14.3	0.0
AP005530.1	0.0
CTD-3195I5.4	1.0
LA16c-380H5.2	0.0
NDUFA3P6	0.0
RP11-473M20.9	24.0
RP11-669E14.6	10.0
CTB-193M12.3	1.0
CTD-2318B16.1	1.0
RP11-312B18.1	0.0
RP11-515E23.2	0.0
RP11-191A15.1	0.0
RP11-667K14.8	1.0
MMP12	0.0
RP11-670E13.3	1.0
RP11-388C12.8	1.0
RP11-85G18.6	0.0
RP11-498C9.3	0.0
RP11-490O6.2	8.45
RP5-1050D4.3	0.0
RP11-676J12.8	3.0
CTD-2545H1.2	0.0
RP11-65J21.3	0.0
RP1-59D14.1	39.33
SPDYE9P	39.0
LINC01569	46.0
TVP23CP2	2.0
RP11-95P2.4	0.0
AC021224.1	4.56
SAMD11P1	6.0
TMEM256-PLSCR3	21.77
LA16c-321D4.2	21.0
CCER2	6.0
RP11-876N24.1	38.0
RP11-1099M24.8	0.0
RP11-46I8.1	0.0
FAM187B2P	1.0
RP11-259G18.2	14.82
RP11-530N7.2	1.0
RP11-96D1.9	56.0
RP11-95J11.1	4.0
CTD-2535P7.2	0.0
TXNP4	0.0
AJ003147.8	0.0
CTD-2545G14.7	0.0
LA16c-349E10.1	10.54
CTA-276F8.2	0.0
RP11-667K14.4	0.0
RP11-259G18.3	274.15
RP3-422G23.4	0.0
LA16c-360H6.2	0.0
RP11-1260E13.3	1.0
RP11-296A16.1	0.0
CTD-2522B17.8	0.0
RP11-448N11.3	0.0
PCDHGA4	8.0
RP11-334C17.5	118.63
RP11-77K12.5	1.31
RP11-353N14.5	1.0
RP11-266L9.4	8.0
CTC-786C10.1	4.0
BTF3P14	0.0
LINC00621	0.0
LA16c-306E5.2	54.21
RP5-1107A17.2	1.0
RP11-104H15.9	0.0
OR1D5	0.0
RP11-156P1.2	0.0
CTD-3088G3.4	0.0
PHBP15	0.0
RP11-164N20.2	0.0
RP13-638C3.2	12.0
SPON1	59.0
RP13-1032I1.10	32.2
CTD-2561B21.3	0.0
RP11-497H17.1	15.0
OVCA2	226.32
AJ003147.9	0.0
RP11-64J4.2	0.0
RP5-1050D4.4	24.97
RP11-311F12.1	1.0
GLIS2-AS1	0.0
CTC-277H1.7	14.0
CTD-3195I5.3	2.0
RP11-46I8.3	0.0
RP11-266L9.3	25.0
RP11-485G7.6	8.0
RP11-411G7.2	2.0
RP11-295D4.1	25.15
RP11-44F14.8	0.0
AC106782.20	0.0
RP11-1000B6.8	36.3
RP11-1099M24.7	0.0
CTD-2135D7.2	5.58
MRPS21P9	1.0
RP11-196G11.4	54.0
RP11-353N14.1	0.0
RP11-1113L8.1	0.0
RP11-353N14.2	2.0
RP11-818O24.3	7.0
RP11-214O1.1	1.0
RP11-961A15.1	0.0
U91319.1	0.0
RP11-160A9.3	5.0
RP11-667K14.5	2.0
MRPL12	230.31
RP11-565F19.4	1.0
RP11-636N17.1	0.0
RP13-580F15.2	49.0
RP11-498C9.2	0.0
RP11-28G8.1	17.0
RP11-304F15.7	0.0
RP11-517A5.5	20.0
RP11-46I8.4	0.0
CTD-2545H1.1	0.0
CYCSP40	0.0
CTD-2561B21.11	7.0
C19orf84	1.0
RP11-1055B8.4	205.0
RP11-156P1.3	131.48
RP11-104H15.7	7.71
RP11-669E14.4	0.0
CTD-3060P21.1	29.0
CTD-2144E22.11	0.0
RP11-462G12.2	1.0
RP11-424M24.5	0.0
AC139099.4	0.0
LA16c-360H6.3	0.0
RP11-750B16.1	0.0
RP11-235E17.6	22.0
TMPOP2	2.0
RP5-1029F21.2	8.0
FAM58A	180.0
RP11-1260E13.1	0.0
RP11-141J13.3	0.0
ALOX12P2	18.0
RP11-189E14.5	0.0
AC139099.6	0.0
EIF4A1P9	0.0
RPL23AP86	1.0
CTB-162E12.1	0.0
KARSP3	0.0
RP11-85B7.2	6.0
RP11-294J22.6	0.0
RP11-457I16.4	0.0
CTD-2047H16.2	6.0
OR52L2P	0.0
AF001550.7	0.0
CTC-281F24.2	0.0
CTD-2194A8.2	0.0
CTD-3088G3.6	2.0
GTF2I	11550.29
ZNF234	398.0
RP11-166P13.3	7.0
ROCK1P1	3.49
RP11-473M20.11	0.0
RP11-876N24.5	186.0
RP5-1029F21.3	0.0
RP11-356I18.1	1.0
CSNK2B-LY6G5B-1181	14.33
RP11-517A5.6	0.0
RP11-396B14.2	6.0
RP11-355F22.1	0.0
RP11-28B23.1	0.0
RP11-667K14.3	4.0
RP11-565F19.3	0.0
RP11-388C12.1	1.0
RP11-291L22.7	0.0
AF001548.6	4.82
CTD-2047H16.4	138.08
RP11-382B18.3	0.0
ZNF213-AS1	123.0
RP11-485G7.5	0.0
AC004878.8	1.0
CTD-2034I21.2	0.0
RP11-166P13.4	20.0
RP11-515O17.2	0.0
RP11-567O16.1	0.0
RP11-95P2.3	0.0
RP11-1113L8.2	0.0
RP11-189E14.3	0.0
RP5-1107A17.4	15.0
ARL2BPP8	0.0
CTC-479C5.10	121.02
LRRC37A17P	609.78
RP11-849I19.1	0.0
RP11-1055B8.2	0.0
MYZAP	3.01
RP11-462G12.4	0.0
RP11-333E1.2	7.0
RP11-810M2.2	0.0
RP11-149I9.2	0.0
RP11-542C16.1	0.0
RP11-893F2.15	0.0
RP11-433P17.2	1.0
HNRNPCP4	1.0
RP11-618P13.1	0.0
CTD-2318B16.3	0.0
RP11-372K20.1	0.0
CTC-479C5.6	0.0
RP11-1437A8.7	0.0
KYNUP3	0.0
RP11-26L20.4	0.0
LA16c-306E5.3	0.0
ZNF205-AS1	20.81
CTD-2561B21.7	0.0
RYKP1	17.0
RP11-420A6.2	6.0
ATP5A1P3	4.0
CTD-2135D7.3	0.0
RP11-461A8.4	52.16
RP11-429K17.1	0.0
RP11-109M19.4	0.0
RP11-473I1.9	1272.72
RP11-146P2.1	0.0
RP11-204E4.3	0.0
RP11-65J21.4	0.0
CTB-133G6.1	2009.6
RPS7P1	6.05
RP11-1055B8.8	2.83
CTC-524C5.2	241.09
RP11-96D1.10	644.33
RP11-293B20.3	0.0
CH17-351M24.1	0.0
RP11-109M19.1	0.0
LA16c-325D7.2	1.0
THCAT158	0.0
RP5-1029F21.4	0.0
RP11-104H15.8	1.66
AP005530.2	0.0
RP11-166B2.8	7.0
RP11-498D10.8	0.0
RP11-459C13.1	0.0
RP11-530N7.3	0.0
RP11-429O1.1	0.0
RP11-388C12.5	5.0
LA16c-325D7.1	0.0
RP11-266L9.6	23.0
TAPT1-AS1	968.0
CTC-508F8.1	0.0
AF001548.5	89.91
RP11-1277H1.3	0.0
RP11-235E17.3	2.0
RP1-4G17.2	0.0
RP11-388M20.7	0.0
RP1-59D14.5	65.82
MIR4329	0.0
PPIAL4A	0.0
MIR5011	0.0
AKR1B10P2	0.0
AL133167.1	0.0
RN7SL134P	0.0
MIR378H	0.0
MIR5702	0.0
AC123788.1	0.0
ABHD17AP5	2.06
RP11-720N19.1	0.0
RP11-640N20.9	0.0
RP11-68I3.5	1.0
AP000673.1	0.0
MIR548AO	0.0
RP11-822E23.5	0.0
AL121875.1	0.0
AC019205.1	0.0
MIR5584	0.0
RP11-552O4.1	0.0
AC005549.1	0.0
AL354732.1	0.0
CTC-297N7.10	0.0
MIR3973	0.0
MIR3119-1	0.0
AL512428.1	0.0
AC084262.2	0.0
RP11-53I6.4	4.0
RP11-160E2.19	25.68
AC093844.1	0.0
RP11-288C17.3	0.0
MIR5196	0.0
MIR3170	0.0
TMEM220-AS1	8.0
AC008674.1	0.0
MIR4673	0.0
AL158154.1	0.0
PA2G4P3	0.0
MIR4660	0.0
MIR4747	0.0
RN7SL460P	0.0
RP5-890E16.2	4.0
MIR4538	0.0
MIR3187	0.0
AC021760.1	0.0
AC006145.1	0.0
GTSCR1	0.0
MIR4687	0.0
AC005702.1	0.0
CTD-2541J13.2	44.74
AC131011.1	0.0
RN7SL471P	0.0
RP11-599B13.3	0.0
LINC00675	3.0
RN7SL689P	0.0
RP11-260A9.1	0.0
RP11-17M24.2	0.0
MIR3158-1	0.0
RP11-202D1.3	0.0
MIR4753	0.0
AC012181.1	0.0
RP11-973F15.2	1.0
MIR4450	0.0
AC079117.3	0.0
AL133410.1	0.0
AC021887.1	0.0
RP11-680N20.1	0.0
MIR4532	0.0
MIR5189	0.0
AC079804.1	0.0
MIR4455	0.0
BOD1P1	0.0
MIR4750	0.0
MIR378I	0.0
PPIAL4C	0.65
SRSF8	504.0
RP1-56K13.2	0.0
MIR3130-2	0.0
RP11-160O5.1	0.0
AL035461.1	0.0
AL353805.1	0.0
MIR3156-1	0.0
RP11-338L22.2	4.0
RN7SL509P	0.0
AL603766.1	0.0
ANTXRLP1	8.0
MTATP6P3	0.0
CTC-304I17.4	0.0
CTC-264K15.6	0.0
RN7SL155P	0.0
AC004702.2	0.0
AC241585.1	0.0
RP11-118E18.4	19.0
RP11-269G24.2	0.0
AC134878.2	0.0
RP11-707O23.5	171.63
AC092104.1	0.0
RP11-78F17.3	0.0
MIR5193	0.0
AL603650.1	0.0
RP11-963H4.3	0.0
AC078988.1	0.0
MIR4497	0.0
MIR5699	0.0
MIR4311	0.0
FAM72C	53.43
MIR3668	0.0
MIR548AN	0.0
AL157871.1	0.0
CRAT40	0.0
AC107613.1	0.0
AC022909.1	0.0
MIR378G	0.0
MIR4526	0.0
IKBKE	1025.0
RN7SL122P	0.0
RP13-753N3.1	3.0
MIR4463	0.0
AK4P1	8.77
RN7SL387P	0.0
AC097103.1	0.0
AC024475.1	0.0
MIR5582	0.0
AL157407.1	0.0
AL390240.1	0.0
RP11-1O2.1	0.0
MIR5187	0.0
RP11-78F17.1	1.0
RP11-449D8.2	0.0
MIR4788	0.0
RN7SL383P	0.0
RN7SL716P	0.0
MIR4704	0.0
UBBP4	6.39
MIR4738	0.0
AC096753.1	0.0
RP11-805L22.3	0.0
MIR3916	0.0
AC074264.1	0.0
CTC-304I17.5	0.0
MIR7853	0.0
MIR4270	0.0
CTD-2532D12.4	0.0
MIR4665	0.0
AL121748.1	0.0
AL160291.1	0.0
AL359546.1	0.0
MIR548X2	0.0
MIR4522	0.0
MIR4480	0.0
RP11-498C9.13	0.0
HID1-AS1	0.0
RP11-595B24.2	0.0
RP11-403I13.7	5.52
AL035457.1	0.0
MIR4804	0.0
RP11-28O3.2	0.0
RN7SL823P	0.0
AC013477.1	0.0
MIR3936	0.0
MIR3915	0.0
MIR3185	0.0
CTD-2349P21.5	26.0
RP11-19P22.3	0.0
RP11-737O24.3	9.05
RN7SL353P	0.0
RP11-1109M24.16	0.0
RP11-612A1.1	0.0
AF186192.6	0.0
RP11-321A17.5	0.0
MIR4306	0.0
RN7SL178P	0.0
RP11-527H14.4	0.0
RP11-599B13.6	0.0
RP11-389J22.3	0.0
AC005701.1	0.0
RP11-45M22.3	64.0
AL392111.1	0.0
PPP4R1-AS1	0.0
MIR3155A	0.0
MIR5586	0.0
AP005271.1	0.0
MIR378D1	0.0
AC126177.1	0.0
MIR3919	0.0
RP11-805F19.2	0.0
AC138304.1	0.0
RP11-106E15.1	0.0
MSMB	0.0
AF235103.1	0.0
MIR4777	0.0
MIR4802	0.0
MIR4515	0.0
RP11-269G24.3	0.03
AL079339.1	0.0
RP11-927P21.5	236.42
RP11-471L13.3	0.0
MIR3135B	0.0
AC139451.1	0.0
MIR548AX	0.0
AC233299.1	0.0
RP11-25L3.3	0.0
RP11-82O19.1	4.0
AL356865.1	0.0
AC087793.1	0.0
AL161891.1	0.0
SNORA70D	0.0
RP3-416J7.4	14.0
RN7SL470P	0.0
MIR4457	0.0
RN7SL750P	0.0
RP11-443G13.2	0.0
MIR5581	0.0
MIR4632	0.0
RP11-17A19.2	0.0
AC072031.1	0.0
RP11-57A1.1	0.0
