gene_id/transcript_id	SJINF053_211
RNU6-1087P-201	0.0
Y_RNA.694-201	0.0
RNU7-121P-201	0.0
RNU6-100P-201	0.0
RNU6-1012P-201	0.0
RNU6-885P-201	0.0
RNU7-179P-201	0.0
Y_RNA.695-201	0.0
RNU6-1069P-201	0.0
RNA5SP476-201	0.0
RNU6-229P-201	0.0
RNA5SP384-201	0.0
SNORA18.5-201	0.0
RNU1-107P-201	0.0
SNORD67.1-201	0.0
RNA5SP285-201	0.0
RNU7-29P-201	0.0
AL109750.1-201	0.0
RNU6-1247P-201	0.0
AP001032.1-201	0.0
SNORA31.13-201	0.0
Y_RNA.696-201	0.0
RNA5SP459-201	0.0
SNORD45.4-201	0.0
AC007241.1-201	0.0
SNORA64.5-201	0.0
SNORA62.5-201	0.0
RNU6-344P-201	0.0
AC007535.1-201	0.0
RNU6-405P-201	0.0
SNORA63.12-201	0.0
RNU6-139P-201	0.0
Y_RNA.697-201	0.0
RNA5SP168-201	0.0
RNU6-107P-201	0.0
AC015971.1-201	0.0
MIR2114-201	0.0
AC007179.2-201	0.0
RNA5SP434-201	0.0
RNU7-65P-201	0.0
SNORA68.5-201	0.0
SNORA27.4-201	0.0
RNU6-635P-201	0.0
SNORA43.2-201	0.0
RNU6-113P-201	0.0
RN7SKP70-201	65.2261
MIR2115-201	0.0
RNU6-347P-201	0.0
RNU2-57P-201	0.0
RNU7-160P-201	0.0
RNU6-551P-201	0.0
AC006328.1-201	0.0
RNU6-521P-201	0.0
SNORA67.7-201	0.0
RNU6-539P-201	0.0
RNU6-1332P-201	0.0
RNA5SP309-201	0.0
RNU6-719P-201	0.0
SCARNA13-201	108.4434
RNU7-22P-201	0.0
RNU6-1178P-201	0.0
RN7SKP49-201	0.0
Vault.3-201	0.0
Y_RNA.698-201	0.0
RNY4P20-201	0.0
RNU6-197P-201	0.0
RN7SKP66-201	0.0
RNU1-142P-201	0.0
RNU6-126P-201	0.0
RNA5SP33-201	0.0
RPPH1-2P-201	0.0
RNU6-1016P-201	0.0
RNU6-63P-201	0.0
AC087433.1-201	0.0
RNU4-77P-201	0.0
RNU6-531P-201	0.0
AC067717.1-201	0.0
SNORA70.21-201	0.0
RNU6-180P-201	0.0
RNU7-81P-201	0.0
RNU4ATAC3P-201	0.0
RNA5SP271-201	0.0
RNA5SP55-201	0.0
AC019330.2-201	0.0
RNA5SP206-201	0.0
RNU1-128P-201	0.0
RNU7-53P-201	0.0
RNU6-1171P-201	0.0
RNA5SP82-201	0.0
SNORD59.1-201	0.0
RNU6-783P-201	0.0
RNU5D-2P-201	0.0
RNU6-267P-201	0.0
Y_RNA.699-201	0.0
SNORA70.22-201	0.0
RNU6-965P-201	0.0
RNU7-193P-201	0.0
RNU6-572P-201	0.0
Y_RNA.700-201	0.0
RNA5SP254-201	0.0
SNORA31.14-201	0.0
RNA5SP462-201	0.0
RNU6-919P-201	0.0
AC092905.1-201	0.0
SNORD36C-201	0.0
RNU6-1282P-201	0.0
RNU6-362P-201	0.0
RNA5SP466-201	0.0
RNU7-149P-201	0.0
RNU6-759P-201	0.0
SNORA25.17-201	0.0
RNU6-307P-201	0.0
RNA5SP73-201	0.0
RNU6-861P-201	0.0
RNU6-567P-201	0.0
RNU6-256P-201	0.0
RNU6-914P-201	0.0
RNU4-18P-201	0.0
RNU1-125P-201	0.0
RNU6-922P-201	0.0
RNA5SP45-201	0.0
RNU7-28P-201	0.0
RNU6-1153P-201	0.0
RNU5B-6P-201	0.0
BX470187.1-201	0.0
SCARNA20-201	0.0
RNU6-135P-201	0.0
SNORA31.15-201	0.0
RNU6-1098P-201	0.0
SNORA31.16-201	0.0
MIR514B-201	0.0
AC023050.1-201	0.0
Y_RNA.701-201	0.0
RNA5SP422-201	0.0
RNU7-143P-201	0.0
RNA5SP468-201	0.0
RNU6-1224P-201	0.0
RNU6-656P-201	0.0
RN7SKP82-201	0.0
RNU7-137P-201	0.0
RNA5SP460-201	0.0
RNU6-566P-201	0.0
SNORA18.6-201	0.0
RNU6ATAC22P-201	0.0
RNU2-44P-201	0.0
RNU6-1150P-201	0.0
Y_RNA.702-201	0.0
RNU6-1191P-201	0.0
RNU6-1121P-201	0.0
Y_RNA.703-201	0.0
RNU6-807P-201	0.0
Y_RNA.704-201	0.0
AC079140.1-201	0.0
RNA5SP441-201	0.0
RNU6-1149P-201	0.0
RNU6ATAC24P-201	0.0
Y_RNA.705-201	0.0
RNU6-881P-201	0.0
RNA5SP481-201	0.0
RNA5SP409-201	0.0
RNU1-40P-201	0.0
RNU6-1308P-201	0.0
RNU6-122P-201	0.0
RNU6-453P-201	0.0
AL050316.1-201	0.0
RN7SKP282-201	0.0
RN7SKP219-201	0.0
RNU2-56P-201	0.0
RNU6-826P-201	0.0
RNA5SP268-201	0.0
RNU2-24P-201	0.0
snoU109.7-201	0.0
RNU6-678P-201	0.0
RNA5SP137-201	0.0
RNU6-1136P-201	0.0
RNU7-30P-201	0.0
RNU7-111P-201	0.0
RNA5SP416-201	0.0
AC078993.1-201	0.0
RNA5SP480-201	0.0
RNA5SP75-201	0.0
RNU6-557P-201	0.0
Y_RNA.706-201	0.0
RNA5SP444-201	0.0
RNU7-6P-201	0.0
Y_RNA.707-201	0.0
RN7SKP88-201	2.6411
SNORA70.23-201	0.0
RNU6-786P-201	0.0
RNU6-1088P-201	0.0
Y_RNA.708-201	0.0
RNU6-782P-201	0.0
AC099545.1-201	0.0
AC017020.1-201	0.0
RNA5SP523-201	0.0
Y_RNA.709-201	0.0
RNA5SP421-201	0.0
RNA5SP102-201	0.0
AL391559.1-201	0.0
SNORA81.2-201	0.0
RNA5SP449-201	0.0
RNU1-97P-201	0.0
SNORD59.2-201	0.0
RNU6ATAC36P-201	0.0
RNU6-928P-201	0.0
RNU6-1234P-201	0.0
RNU6-579P-201	0.0
SNORA20.4-201	0.0
SCARNA15-001	219.2077
SCARNA18.2-201	0.0
SNORD60.2-201	0.0
SNORA40.17-201	0.0
AC006371.1-201	0.0
MIR2276-201	0.0
RNA5SP34-201	0.0
RN7SKP209-201	0.0
SNORA21.1-201	0.0
RNU7-110P-201	0.0
RNU7-158P-201	0.0
RN7SKP277-201	0.0
RNU6-175P-201	0.0
RNU11-2P-201	0.0
RNU6-295P-201	0.0
RN7SKP116-201	0.0
SCARNA14-201	0.0
RNU6-1198P-201	0.0
RNA5SP392-201	0.0
RN7SKP260-201	0.0
RNU6-352P-201	0.0
RNU6-612P-201	0.0
SNORA18.7-201	0.0
RNU6-1258P-201	0.0
RNU6-798P-201	0.0
SCARNA20.3-201	0.0
RNU6-677P-201	0.0
SNORA70.24-201	0.0
RNU6-765P-201	0.0
RNA5SP94-201	0.0
SCARNA11.1-201	0.0
RNU6-971P-201	0.0
AC093419.1-201	0.0
AC067718.1-201	0.0
RNU6-980P-201	0.0
RNU6-528P-201	0.0
RNU7-151P-201	0.0
Y_RNA.710-201	0.0
RNU6-850P-201	0.0
Y_RNA.711-201	0.0
RNA5SP143-201	0.0
RNU6-273P-201	0.0
RNA5SP364-201	0.0
AL096869.1-201	0.0
RNU7-116P-201	0.0
RNU7-70P-201	0.0
RNU6-143P-201	0.0
RNU6-210P-201	0.0
RNU6-703P-201	0.0
RNU6-577P-201	0.0
RN7SKP96-201	0.0
RNU6-445P-201	0.0
Y_RNA.712-201	0.0
RNA5SP54-201	0.0
Y_RNA.713-201	0.0
SNORA31.17-201	0.0
RNU2-31P-201	0.0
RNU6-1092P-201	0.0
SCARNA16.4-201	0.0
RNU6-255P-201	0.0
RNU6-250P-201	0.0
RNU6-856P-201	0.0
RNU6-943P-201	0.0
RNU7-4P-201	0.0
RNU6-714P-201	0.0
SNORA48.11-201	8.0032
RNU4ATAC10P-201	0.0
SCARNA24.2-201	0.0
SCARNA20.4-201	0.0
RNU6-182P-201	0.0
RNA5SP471-201	0.0
RNU6-341P-201	0.0
RNU6-835P-201	0.0
Y_RNA.714-201	0.0
SNORD19.2-201	0.0
AC006487.1-201	0.0
RN7SKP60-201	0.0
RNU6-56P-201	0.0
RNU7-11P-201	0.0
RN7SKP272-201	8.0032
SCARNA6.1-201	0.0
SCARNA20.5-201	0.0
AC067735.1-201	0.0
Y_RNA.715-201	0.0
RNU6-958P-201	0.0
RNA5SP420-201	0.0
RNU6-1006P-201	0.0
AC135050.1-201	0.0
RNU6-345P-201	0.0
AC008085.1-201	0.0
RN7SKP2-201	0.0
RN7SKP233-201	0.0
RNU6-410P-201	0.0
RNA5SP337-201	0.0
AL590431.1-201	0.0
Y_RNA.716-201	0.0
RNU6-388P-201	0.0
Y_RNA.717-201	0.0
RNU6-148P-201	0.0
SNORA48.12-201	0.0
RNU1-92P-201	0.0
RN7SKP11-201	0.0
RNA5SP135-201	0.0
5S_rRNA.3-201	0.0
RNU6-1212P-201	0.0
RNA5SP186-201	0.0
SCARNA21-201	0.0
RN7SKP99-201	0.0
RNU6-419P-201	0.0
SNORA44.1-201	0.0
RNA5SP101-201	0.0
AC090206.1-201	0.0
RNU2-46P-201	0.0
RNA5SP230-201	0.0
RNU1-117P-201	0.0
SNORA31.18-201	0.0
RN7SKP5-201	24.0096
AC134878.1-201	0.0
RNA5SP503-201	0.0
RNU6-389P-201	0.0
RNU6-1271P-201	0.0
RNU6-375P-201	0.0
RNU6-570P-201	0.0
RNU6-448P-201	0.0
RNU6-1183P-201	0.0
RNA5SP278-201	0.0
RNA5SP243-201	0.0
RNU6-909P-201	0.0
snoZ278.1-201	0.0
AL159140.1-201	0.0
ACA59.3-201	0.0
RNU7-188P-201	0.0
Y_RNA.718-201	0.0
RNA5SP312-201	0.0
RN7SKP98-201	0.0
RNU6-334P-201	0.0
RNU6-1137P-201	0.0
RNU6-1213P-201	0.0
RN7SKP197-201	0.0
RNU6-430P-201	0.0
SNORA31.19-201	0.0
RNU6-1236P-201	0.0
RNU6-699P-201	0.0
Y_RNA.719-201	0.0
RNU6-548P-201	0.0
Y_RNA.720-201	0.0
AC067957.1-201	0.0
RNU6-685P-201	0.0
RNU6-1096P-201	0.0
RNU6-303P-201	0.0
AL669914.1-201	0.0
RNA5SP342-201	0.0
RNU6-894P-201	0.0
SNORA76.2-201	0.0
RNA5SP330-201	0.0
SCARNA3-201	8.0032
RNU6-1003P-201	0.0
RNU6-201P-201	0.0
RNU6-158P-201	0.0
RNU6-789P-201	0.0
Y_RNA.721-201	0.0
RNU6-762P-201	0.0
SNORA74.5-201	0.0
AL359709.1-201	0.0
Y_RNA.722-201	0.0
SNORA31.20-201	0.0
RNU6-365P-201	0.0
SCARNA16.5-201	0.0
RNA5SP404-201	0.0
RNU6-64P-201	0.0
RNU6-218P-201	0.0
RNU6-1015P-201	0.0
RNU6-231P-201	0.0
RNU6-1223P-201	0.0
RNU7-172P-201	0.0
RNU6-1220P-201	0.0
RNA5SP423-201	0.0
RNU6-1270P-201	0.0
AL357936.1-201	0.0
RNA5SP340-201	0.0
RNA5SP290-201	0.0
RNU6-264P-201	0.0
RNU6-897P-201	0.0
snoU83B.1-201	0.0
SCARNA1-201	8.0032
RNU6-1314P-201	0.0
AL136303.1-201	0.0
RNA5SP490-201	0.0
RNA5SP165-201	0.0
RNU6-58P-201	0.0
RNU6-232P-201	0.0
RNU4ATAC9P-201	0.0
RNA5SP40-201	0.0
RNA5SP402-201	0.0
AC009065.2-201	0.0
RNA5SP170-201	0.0
RN7SKP258-201	0.0
RNU6-993P-201	0.0
RN7SKP147-201	0.0
RNA5SP400-201	0.0
Y_RNA.723-201	0.0
SNORA70.25-201	0.0
RNA5SP159-201	0.0
RNU6-1057P-201	0.0
RNA5SP398-201	0.0
RNU6-1028P-201	0.0
AC121334.1-201	0.0
Y_RNA.724-201	0.0
AC090644.1-201	0.0
RNA5SP70-201	0.0
RN7SKP183-201	0.0
RNU6-165P-201	0.0
RNU6-367P-201	0.0
RN7SKP234-201	0.0
RNU7-35P-201	0.0
RNU6-844P-201	0.0
SNORD116.3-201	0.0
AC147651.2-201	0.0
RNA5SP66-201	0.0
RNU6-111P-201	0.0
SNORA31.21-201	0.0
RNU1-54P-201	0.0
RNU6-1073P-201	0.0
SCARNA11.2-201	0.0
SNORA25.18-201	0.0
RNU6-1231P-201	0.0
RNU6-667P-201	0.0
RNU6-1315P-201	0.0
AC068533.1-201	0.0
RNU6-889P-201	0.0
RNA5SP380-201	0.0
RNU1-45P-201	0.0
RN7SKP105-201	0.0
AC005725.1-201	0.0
RNU6-1261P-201	0.0
RNU6-176P-201	0.0
RN7SKP283-201	0.0
SNORA76.3-201	0.0
MIR2355-201	0.0
RN7SKP256-201	0.0
AC010928.1-201	0.0
AC022538.1-201	0.0
SNORA31.22-201	0.0
RN7SKP64-201	8.0032
Y_RNA.725-201	0.0
AL160037.1-201	0.0
RN7SKP35-201	0.0
RN7SKP40-201	0.0
RNU6-902P-201	0.0
RNU6-731P-201	0.0
RNU7-156P-201	0.0
RNU6-1238P-201	0.0
RNU2-12P-201	0.0
RNU6-464P-201	0.0
SNORA70.26-201	0.0
SNORA31.23-201	0.0
MIR2116-201	0.0
RNA5SP291-201	0.0
RNU6-299P-201	0.0
RNU4ATAC5P-201	0.0
AL109947.2-201	0.0
RNU6-706P-201	0.0
RNA5SP47-201	0.0
RNA5SP454-201	0.0
SNORA31.24-201	0.0
SNORA70.27-201	0.0
RNU7-181P-201	0.0
AC092841.1-201	0.0
SNORA40.18-201	0.0
RNU4-60P-201	0.0
SNORA43.3-201	0.0
SNORA31.25-201	0.0
RN7SKP289-201	0.0
RNU7-77P-201	0.0
RNA5SP415-201	0.0
RNU7-128P-201	0.0
RN7SKP57-201	8.0032
RNA5SP437-201	0.0
SNORA31.26-201	0.0
SCARNA20.6-201	0.0
RNU6-494P-201	0.0
RNU6-711P-201	0.0
SNORA40.19-201	0.0
RNU6-709P-201	0.0
snoZ6.2-201	0.0
AC021205.1-201	0.0
RNU6-794P-201	0.0
snoMBII-202.2-201	0.0
RN7SKP295-201	0.0
RNU6-586P-201	0.0
RN7SKP92-201	0.0
RNA5SP169-201	0.0
RNU6-1116P-201	0.0
NRON-201	0.0
RNA5SP373-201	0.0
RNU4ATAC17P-201	0.0
AC007365.2-201	0.0
RNA5SP106-201	0.0
RNU6-840P-201	0.0
SCARNA11.3-201	0.0
RNU6-537P-201	0.0
RNU6-1174P-201	0.0
Y_RNA.726-201	0.0
RNU1-104P-201	0.0
SNORA73.4-201	0.0
SNORA81.3-201	0.0
RNA5SP179-201	0.0
SNORD36.1-201	0.0
Y_RNA.727-201	0.0
RNU2-19P-201	0.0
RNU7-161P-201	0.0
RNU2-60P-201	0.0
RP11-219J21.1-001	0.0
RP1-117B12.4-001	0.0
LINC01609-001	0.0
LINC01609-002	0.0
RP11-855C21.1-001	0.0
KB-1448A5.1-001	0.0
KB-1448A5.1-002	0.0
RP11-158K1.3-001	634.0136
CTD-2544L4.1-001	0.0
RP1-84O15.2-001	0.0
RP11-619L12.1-001	0.0
CTB-78H18.1-001	0.0
RP11-136O12.2-002	0.0
RP11-136O12.2-001	0.0
CTD-2373N4.5-001	0.0
RP11-550I15.1-001	0.0
RP11-6I2.4-001	0.0
RP11-648L3.2-001	0.0
OC90-001	0.0
RP11-700E23.3-001	0.0
HNRNPA3P7-001	8.0032
IGLV2-34-001	0.0
RP11-659E9.4-001	0.0
RP11-238I10.1-001	0.0
RP11-527N22.1-002	0.0
RP11-527N22.1-001	0.0
TRAPPC2P2-001	0.0
RP11-459E5.1-002	0.0
RP11-459E5.1-003	0.0
RP11-459E5.1-001	0.0
IGLVI-56-001	0.0
IGKV2D-36-001	0.0
CTD-3023L14.2-001	0.0
CTD-3023L14.2-002	0.0
IGHV7-56-001	0.0
IGHV3-62-001	0.0
RP11-360L9.4-001	8.0032
CTC-436K13.2-001	592.2369
RP11-589C21.2-001	0.0
RP11-509P12.1-001	0.0
LINC00967-002	0.0
LINC00967-003	0.0
LINC00967-001	0.0
LINC00967-004	0.0
RP11-17A4.3-001	8.0032
RP11-17A4.3-002	8.0032
RP11-567J20.3-001	0.0
CTB-164N12.1-001	0.0
CTB-164N12.1-002	0.0
RP11-87E22.1-001	0.0
RP11-333A23.3-001	0.0
RP11-281O15.7-001	1.2805
CIR1P1-001	0.0
RP11-369E15.4-002	0.0
RP11-369E15.4-001	0.0
RGS21-001	0.0
IGHVII-31-1-001	0.0
IGLV3-17-001	8.0032
KB-1562D12.3-001	0.0
CTA-392E5.1-001	0.0
CTA-392E5.1-002	0.0
CTB-47B11.1-001	0.0
RP11-58O3.1-001	0.0
IGKV3-31-001	0.0
PCDHGA12-001	822.409
PCDHGA12-002	0.0
RP11-1113C11.2-001	0.0
LINC01605-002	0.0
LINC01605-001	0.0
LINC01605-004	0.0
LINC01605-003	0.0
RP11-279L11.1-001	0.0
RP11-443C10.1-001	0.0
RP11-563N12.2-002	0.0
RP11-563N12.2-001	0.0
CTD-2309H9.3-001	0.0
RP11-585F1.6-001	0.0
KIAA0196-AS1-001	74.3497
RP11-326L2.1-001	0.0
IGHVII-65-1-001	0.0
RP11-431J17.1-001	0.0
CTB-118P15.2-001	0.0
CTC-209H22.3-001	0.0
RP11-152C15.1-001	0.0
RP11-360L9.7-001	0.0
RP11-360L9.7-002	0.0
RP11-267M23.6-001	0.0
RP11-1149M3.2-001	0.0
RP11-100L22.1-001	0.0
RP11-100L22.1-002	0.0
RP11-404E12.1-001	0.0
CALCP-001	0.0
RP11-410L14.1-001	40.016
RP11-863K10.2-001	0.0
RP11-486M23.2-001	0.0
RP4-701O16.5-001	0.0
RP11-13N12.2-001	0.0
RP11-726G23.3-001	0.0
HOXA10-AS-002	952.381
HOXA10-AS-003	155.2621
HOXA10-AS-001	1319.6479
TRBV6-7-001	0.0
RP11-158A14.1-001	0.0
AC084082.3-001	0.0
AC084082.3-002	0.0
IGKV1D-32-001	0.0
RP11-351A11.1-001	0.0
RP11-359P18.6-001	0.0
RP11-706C16.7-001	0.0
CTD-3239E11.2-002	0.0
CTD-3239E11.2-001	0.0
RP11-643N23.1-001	0.0
RP11-421P23.1-002	0.0
RP11-421P23.1-001	0.0
RP11-582J16.5-001	5719.0876
IGKV3-25-001	0.0
GUSBP3-001	0.0
GUSBP3-002	971.3485
RP5-1009N12.1-001	0.0
CTD-3046C4.1-002	0.0
CTD-3046C4.1-006	0.0
CTD-3046C4.1-005	0.0
CTD-3046C4.1-001	0.0
CTD-3046C4.1-004	0.0
CTD-3046C4.1-003	0.0
RP11-738G5.2-001	0.0
RP11-67H2.1-002	0.0
RP11-67H2.1-001	0.0
RP11-1G11.2-001	0.0
IGHV3-65-001	0.0
RP11-809O17.1-002	87.7151
RP11-809O17.1-001	176.3906
RP11-546B8.3-001	0.0
RP11-1149M10.2-002	8.0032
RP11-1149M10.2-001	0.0
RP11-156K13.2-001	0.0
RP11-744J10.2-001	0.0
KB-1991G8.1-001	64.0256
KLF3P1-001	40.016
KRT18P41-001	0.0
RP11-103H7.2-001	0.0
RP11-409C19.2-001	0.0
PGAM5P1-001	0.0
RP11-1057N3.2-001	0.0
HAUS1P3-001	0.0
RP11-383J24.1-001	0.0
NRBF2P4-001	0.0
HIGD1AP6-001	0.0
LINC00599-002	0.0
LINC00599-003	8.0032
LINC00599-001	0.0
LINC00599-004	0.0
LINC00599-005	0.0
COX6CP8-001	0.0
RP11-359B20.5-001	0.0
KB-1582A10.2-001	0.0
IGLV2-5-001	32.0128
RP11-434I12.4-001	0.0
CTD-2313P7.1-001	0.0
RP11-775E10.1-001	0.0
RP11-941H19.3-001	0.0
IGLVI-70-001	16.0064
IGHV3-36-001	16.0064
IGHV3-50-001	0.0
IGLVIV-64-001	8.0032
RP11-619L12.3-001	0.0
MTND1P36-001	8.0032
IGHV3-76-001	8.0032
RP11-149P24.1-002	0.0
RP11-149P24.1-001	0.0
C8orf88-001	555.8223
CTC-534A2.2-001	609.8439
CTC-534A2.2-002	0.0
RP11-10A14.6-001	0.0
CTB-11I22.1-001	0.0
MTND4P7-001	0.0
RP11-539E17.5-001	0.0
RP11-737F9.2-001	0.0
RP11-379I19.1-001	0.0
CTC-280C13.1-001	0.0
RP11-221H10.1-001	0.0
KB-1507C5.3-001	32.0128
PCAT2-001	0.0
IGKV2-14-001	0.0
RP11-128L5.1-001	0.0
RP11-128L5.1-002	0.0
DLGAP2-AS1-001	0.0
DLGAP2-AS1-002	0.0
CTB-37A13.1-001	0.0
RP11-1105O14.1-001	8.0032
RP11-1059L18.1-001	0.0
RP11-99A14.1-001	24.0096
IGHV1-67-001	0.0
RP11-566H8.1-001	0.0
CCDC71L-201	2606.3225
CCDC71L-001	6021.1285
IGKV2-10-001	0.0
FAM183CP-002	0.0
FAM183CP-001	0.0
RP11-618M23.4-001	0.0
RP11-716D16.1-003	0.0
RP11-716D16.1-001	0.0
RP11-716D16.1-002	0.0
RP11-716D16.1-004	0.0
KB-1410C5.3-001	0.0
RP11-146E23.2-001	8.0032
RP11-282K24.3-001	40.016
CTD-2552K11.2-002	0.0
CTD-2552K11.2-001	0.0
RP11-281N10.1-001	0.0
RP11-238K6.1-001	0.0
RP11-597M17.3-001	0.0
TRBV7-7-001	0.0
MIOXP1-001	0.0
HOXA10-001	25040.096
HOXA10-003	545.7383
HOXA10-006	317.8872
HOXA10-005	2781.4326
HOXA10-004	2757.7431
HOXA10-201	0.0
IGHVII-40-1-001	0.0
RP11-779O18.1-001	8.0032
CTB-160O22.1-001	0.0
AC008703.1-001	0.0
RP11-316J7.4-001	0.0
RP11-108E14.1-002	0.0
RP11-108E14.1-001	0.0
LINC01606-008	0.0
LINC01606-004	0.0
LINC01606-005	0.0
LINC01606-001	0.0
LINC01606-002	0.0
LINC01606-009	0.0
LINC01606-007	0.0
LINC01606-003	0.0
LINC01606-006	0.0
STAU2-AS1-001	0.0
STAU2-AS1-002	8.0032
IGHVIII-82-001	0.0
TMEM200B-002	0.0
TMEM200B-001	16.4866
PCDHGB6-001	580.8723
PCDHGB6-002	468.9876
RP11-10J21.4-001	8.0032
RP1-170O19.17-001	0.0
SERPINE3-201	0.0
SERPINE3-002	0.0
SERPINE3-001	0.0
SERPINE3-003	10.9644
IGHVIII-76-1-001	24.0096
AC011343.1-001	0.0
RP11-359P18.2-001	0.0
C1orf210-002	0.0
C1orf210-001	16.0064
LINC00293-004	0.0
LINC00293-005	0.0
LINC00293-002	0.0
LINC00293-001	0.0
CTB-11I22.2-001	0.0
RP11-142A23.1-001	0.0
TMCC1P1-001	0.0
RP11-359P18.8-001	0.0
AZIN1-AS1-005	0.0
AZIN1-AS1-013	0.0
AZIN1-AS1-006	16.0064
AZIN1-AS1-007	8.6435
AZIN1-AS1-015	0.0
AZIN1-AS1-012	0.0
AZIN1-AS1-010	0.0
AZIN1-AS1-008	35.4542
AZIN1-AS1-014	0.0
AZIN1-AS1-011	34.1737
AZIN1-AS1-009	0.0
AZIN1-AS1-016	0.0
AZIN1-AS1-001	68.4274
AZIN1-AS1-003	0.0
AZIN1-AS1-004	21.5286
AZIN1-AS1-002	0.0
RP11-61G23.2-001	0.0
RP11-388G22.1-001	0.0
IGHV7-34-1-001	32.0128
RP11-261C10.7-001	37.2949
RAD21-AS1-001	40.016
SUMO2P19-001	40.016
IGLV3-30-001	0.0
RP11-697N18.3-001	160.064
CTC-207P7.1-001	0.0
KB-1582A10.1-001	0.0
RP11-497H16.8-001	0.0
RP13-923O23.6-001	72.0288
RP11-420B22.1-001	8.0032
RP11-468O2.1-001	24.0096
IGLV3-29-001	0.0
RP11-434I12.3-002	0.0
RP11-434I12.3-001	0.0
RP11-139G7.1-001	0.0
RP11-730G20.2-001	24.1697
RP11-219J21.2-001	0.0
CTD-3023L14.3-001	0.0
RP11-346L1.2-001	0.0
IGHVII-22-1-001	0.0
CTD-3107M8.1-001	0.0
CTD-2026D20.2-001	24.0096
CTC-455F18.1-002	0.0
CTC-455F18.1-003	0.0
CTC-455F18.1-001	0.0
COX6B1P6-001	0.0
LINC01298-001	0.0
TUG1-006	79724.2097
TUG1-002	1138.7755
TUG1-003	16817.9272
TUG1-005	0.0
TUG1-001	2147.8992
TUG1-004	1228.1713
TUG1-007	63.5454
TUG1-008	10408.5634
TUG1-009	0.0
CTA-392C11.2-001	0.0
KB-1460A1.2-002	0.0
KB-1460A1.2-001	0.0
RP11-90P5.2-001	0.0
CTB-78F1.2-001	0.0
GS1-251I9.3-001	0.0
IGHV3-37-001	8.0032
RP11-675F6.3-001	0.0
RP11-120I21.3-001	0.0
RP11-962G15.1-001	0.0
RP11-962G15.1-002	0.0
RP11-731F5.2-002	0.0
RP11-731F5.2-001	0.0
IGKV1D-22-001	112.7651
RP11-589F5.4-001	0.0
IGHVIII-25-1-001	0.0
TRNP1-001	0.0
TRNP1-002	0.0
RP11-1081M5.1-001	0.0
CTB-56J15.1-001	0.0
RP11-587H10.1-001	0.0
RP11-44N11.1-001	32.0128
RP11-44N11.1-002	88.0352
RP11-21C17.1-001	0.0
RP11-257P3.3-001	0.0
RP11-257P3.3-002	0.0
RP11-44D19.1-001	0.0
RP11-566H8.3-001	0.0
RP11-1102P16.1-003	0.0
RP11-1102P16.1-002	0.0
RP11-1102P16.1-004	0.0
RP11-1102P16.1-005	0.0
RP11-1102P16.1-001	0.0
RP11-738G5.1-001	0.0
RP11-359E19.1-001	0.0
POU5F1P2-001	0.0
RP11-116B19.2-001	0.0
CTD-2547L16.3-001	0.0
KB-1254G8.1-001	48.0192
IGHVII-49-1-001	0.0
IGHVIII-5-1-001	0.0
RP11-150O12.2-001	0.0
RP11-930P14.1-002	0.0
RP11-930P14.1-001	0.0
RP11-930P14.1-003	0.0
CTC-756D1.2-001	8.0032
RP11-758H6.1-001	0.0
AC006277.2-001	112.0448
RANP9-001	0.0
LINC00534-001	0.0
LINC00534-002	0.0
LINC00534-004	0.0
LINC00534-003	0.0
KB-1460A1.1-001	168.0672
RP11-15G16.1-001	0.0
RP11-597M17.1-001	0.0
RP11-775B15.2-001	0.0
AC078852.2-001	16.0064
RP11-337A23.6-001	0.0
VTA1P2-001	0.0
RP11-348M17.2-001	0.0
AC034243.1-001	0.0
EVX1-AS-001	0.0
EVX1-AS-003	0.0
EVX1-AS-002	0.0
AC012613.2-001	0.0
RP11-381I15.1-001	0.0
RP11-231D20.2-005	0.0
RP11-231D20.2-002	0.0
RP11-231D20.2-003	0.0
RP11-231D20.2-006	0.0
RP11-231D20.2-004	0.0
RP11-231D20.2-001	0.0
TRBV7-4-001	8.0032
RP11-539E17.3-001	0.0
IGHVIII-13-1-001	0.0
RP11-960H2.2-001	0.0
RP11-150O12.6-001	0.0
RP11-44N12.4-001	0.0
RP11-48D4.2-001	0.0
RP11-109J4.1-002	0.0
RP11-109J4.1-001	0.0
SNX18P27-001	0.0
RP11-642D21.2-001	0.0
ZNHIT1P1-001	0.0
CTB-47B8.4-001	0.0
RP11-813B8.1-001	0.0
CTC-436K13.3-001	320.1281
HSPA8P13-001	0.0
RP11-10A14.4-001	0.0
RP11-10A14.4-003	0.0
RP11-10A14.4-002	16.0064
RP11-103H7.1-001	0.0
CTB-43E15.2-001	0.0
KB-1090H4.2-001	0.0
RP11-14I17.2-001	0.0
SRPK2P-001	0.0
RP11-324F11.1-001	0.0
NCRNA00250-001	0.0
RP11-1101K5.1-003	0.0
RP11-1101K5.1-001	0.0
RP11-1101K5.1-002	0.0
IGKV2-4-001	0.0
RNU6-988P-201	0.0
PCAT1-001	0.0
PCAT1-002	0.0
CDC42P5-001	64.0256
IGHV3-33-2-001	32.0128
IGHV3-25-001	8.0032
AC133633.2-001	0.0
CTB-79E8.2-001	0.0
RP11-619L12.4-001	0.0
RP11-619L12.4-002	0.0
RP11-619L12.4-003	0.0
IGLV3-6-001	0.0
CTC-436K13.6-001	384.1537
IGLV2-28-001	0.0
