gene_id	SJINF053_211
RP11-146B14.1	0.0
CTD-2650P22.2	0.0
SEBOX	1.2853
RP11-483E23.10	0.0
SNORD39	0.0
RP6-159A1.4	461.4396
AC095040.1	0.0
RP1-62D2.4	0.0
SNORD28	0.0
Six3os1_6	0.0
AC007367.1	0.0
RP11-676B18.2	0.0
AL353626.1	0.0
RP11-434C1.6	0.0
MIR6889	0.0
AC138035.3	73.1362
RP11-240G22.5	2.5707
AL118506.2	0.0
AL365274.1	0.0
CH507-42P11.1	0.0
RP11-285E23.2	0.0
RP11-147L13.12	89.9743
RP11-404F10.5	0.0
CTD-3035K23.7	15.4242
RN7SL545P	0.0
RP11-121C6.4	2.5707
SPDYE10P	52.545
ZYXP1	0.0
IGHV2-70	10.2828
RP11-430E17.1	0.0
RP5-824H1.1	0.0
SNORA16A	1.2339
FAM74A4	0.0
RP11-819M15.2	0.0
RNU2-1	0.0
DGKK	21.8509
Metazoa_SRP	0.0
AL360078.1	0.0
RP11-474P2.5	2.5707
MIR10A	0.0
RP11-43P8.2	0.0
MIR6872	0.0
RP11-423G4.10	1.2853
DUX4L24	0.0
RIMBP3B	111.9794
WI2-88277B6.1	0.0
PI4KAP1	693.7918
Y_RNA	0.0
AC006478.1	0.0
RP11-12G12.7	1.2853
ST7-OT4_4	0.0
RNU6-866P	0.0
TBC1D3	0.0
CTC-260E6.12	0.0
RP11-17E4.1	7.7121
CH17-258A22.4	108.1877
RFPL3-AS1_1	0.0
HIST1H4F	0.0
MIR378J	0.0
MIR6867	0.0
AC106827.1	0.0
RP11-49G2.3	0.0
SCARNA17	0.0
RP11-104N10.2	1006.4267
FAM95B1	0.0
RP11-92F20.1	8.1105
RP11-229E13.4	0.0
RP11-368E13.1	0.0
RN7SL719P	0.0
AC079354.1	0.0
AC018361.1	0.0
AL354749.1	0.0
RP11-279O22.1	0.0
SNORD109A	0.0
HIST1H2BO	6.4267
CH17-472G23.1	28.8432
AL353765.1	0.0
DLEU2_6	0.0
AC093110.1	0.0
CTD-2311B13.10	0.0
RP11-457D13.4	0.0
RP11-347C12.11	30.7584
CTD-3247H4.2	0.0
XIST_intron	0.0
RN7SL625P	0.0
TBC1D3J	0.0
RP11-986G18.2	1.2853
Metazoa_SRP	0.0
RN7SKP236	0.0
5S_rRNA	0.0
RP11-169D4.4	0.0
CTD-2566J3.2	1.2853
RP11-31H5.3	30.8483
AC015909.1	0.0
RP13-820C6.4	0.0
MIR6850	0.0
MIR6741	0.0
RP11-505K9.5	8.9974
RP11-2C24.7	3.856
MYO5BP1	0.0
RP11-385G16.1	0.0
MIR6849	0.0
RP11-122K13.15	0.0
Metazoa_SRP	1.2853
RP11-34H11.6	0.0
AC007750.1	0.0
RP11-310E22.6	0.0
HTT-AS1_2	0.0
MIR6873	0.0
RP11-21K12.3	0.0
MIR6761	0.0
RP11-71L14.4	0.0
Metazoa_SRP	0.0
RP11-393M18.5	0.0
Metazoa_SRP	0.0
AC113133.1	0.0
Evf-2_5p	0.0
Metazoa_SRP	0.0
RP11-147L13.15	116.9666
MIR7974	0.0
U4	0.0
RP1-47A17.1	5.1414
RP11-346C4.3	0.0
RP11-86K22.2	0.0
SPRY4-IT1_2	0.0
RP11-618L22.1	0.0
FP236383.2	0.0
RP11-476I15.6	0.0
AC091565.1	0.0
RP11-143N13.3	0.0
BC040587	0.0
FP236383.3	0.0
CCL23	12.8535
RP5-1057I20.6	11.5681
KCNQ1DN	0.0
Metazoa_SRP	0.0
AC092841.2	0.0
TCEB3CL2	3.946
RN7SL627P	0.0
CH17-53B9.4	0.0
KRTAP7-1	0.0
HIST1H3E	21.8509
LA16c-358B7.4	6.4267
TRBV12-3	8.3033
MIR940	0.0
U2	0.0
CTB-75G16.1	44.9871
RP1-59D14.10	0.0
5S_rRNA	0.0
ZNFX1-AS1_2	0.0
AC005150.3	0.0
RP11-966I7.4	0.0
WI2-3308P17.2	0.0
RP11-139H15.7	24.4216
LINC00453	0.0
AC131056.3	14.1388
RP11-493E12.3	39.2674
MIR6128	0.0
Metazoa_SRP	0.0
CU463998.1	0.0
RP1-274L7.4	5.1414
RP11-687F6.5	11.5681
MIMT1_2	0.0
AC093117.1	0.0
MIR424	0.0
AC245036.3	0.0
Y_RNA	0.0
F8A2	0.0
AL353783.1	0.0
AC090311.1	0.0
RP11-407N8.5	0.0
CTD-2129N1.1	0.0
Metazoa_SRP	1.2853
AC007204.3	0.0
MIR6768	0.0
TBC1D3B	65.5527
MIR6078	0.0
NPHP3-ACAD11	101.6967
RP11-21I4.3	0.0
RP11-536P16.5	0.0
AC007682.3	0.0
MIR6772	0.0
HOTAIR_4	0.0
RP1-292L20.3	3.856
RMST_7	0.0
RP11-395E19.4	0.0
MIR6762	0.0
RP11-348M3.6	0.0
MIR7152	0.0
RP4-616B8.5	2.5707
LINC01297	0.0
RP11-567M16.6	101.5424
MIR6824	0.0
RP11-432M8.21	0.0
RP11-1055B8.10	3.856
CTD-3037G24.5	0.0
RP11-566K19.11	0.0
SMCR2_2	0.0
RP11-356K22.1	0.0
MIR6788	0.0
RP11-320G10.1	65.5527
Metazoa_SRP	3.856
RP11-325M4.2	0.0
uc_338	0.0
Metazoa_SRP	0.0
RP11-49I11.4	1.2853
RN7SL422P	0.0
RP1-90J20.14	0.0
MIR6748	0.0
RP11-136L23.2	0.0
Metazoa_SRP	0.0
U2	0.0
RP11-97N19.3	0.0
HOTAIRM1_3	0.0
H19_2	0.0
RP4-724P12.2	0.0
pRNA	0.0
RP11-195B21.3	1.5938
AL596243.1	0.0
AC109471.1	0.0
RP11-214K3.25	0.0
RP11-65I12.1	581.5938
DLEU2_3	0.0
RP11-411G2.1	0.0
AC097262.1	0.0
Metazoa_SRP	0.0
MEG3_1	0.0
RP11-268P4.6	8.9974
SEPT14P17	0.0
MIR6890	0.0
MIR1302-2	0.0
CTB-167G5.7	0.0
RP11-15E1.5	0.0
RP11-478J18.2	0.0
PANO1	36.054
AC001226.7	0.0
RP11-566H16.1	0.0
AC013660.1	0.0
LL0XNC01-220B11.1	0.0
RP1-197B17.4	2.5707
RP1-81D8.6	0.0
CTD-2515O10.5	0.0
MIR6831	0.0
RP11-12A20.7	0.0
AC107977.1	0.0
HAR1A	0.0
RP11-144A16.5	0.0
RP11-54G14.1	2.5707
RP11-428F18.2	0.0
RP11-88E10.5	146.5296
GS1-214D18.3	0.0
AC006925.1	0.0
CTD-2547G23.4	60.4113
CH17-13I23.1	0.0
KRT89P	0.0
RP11-165D7.5	5.1414
RP11-1030E3.2	0.0
MIR7150	0.0
TBC1D3I	10.5913
SMAD5-AS1_4	0.0
CTD-2311M21.4	0.0
MIR8083	0.0
RP11-351C21.2	8.9974
RP5-864K19.6	5.1799
RP5-1009E24.9	0.0
AC005538.1	0.0
RP11-56B16.6	0.0
UG0898H09	0.0
SPDYE13P	0.0
RP3-492J12.2	1.2853
TEX28P1	0.0
RN7SL600P	6.4267
RP11-817I4.1	25.7069
RP11-382B18.6	0.0
Y_RNA	0.0
MIR6771	0.0
RP11-472F21.1	0.0
BSNDP2	0.0
MIR6735	0.0
RP11-8P13.5	0.0
RP11-118M12.2	0.0
RNU11	0.0
RP11-1143G9.5	6.4267
AL590708.3	0.0
AL138994.1	0.0
Y_RNA	0.0
PTCHD3P1	7.3265
MIR6750	0.0
RP11-295I5.3	25.7069
MIR6876	0.0
AC004846.1	0.0
AC008547.1	1.2853
RP11-395B7.2	1.2853
MIR8056	0.0
RP11-321F6.2	1.2853
CTB-58E17.2	0.0
HIST1H2AH	3.856
SNORA17	0.0
MIR8052	0.0
AL096803.1	0.0
uc_338	0.0
RP11-187E13.3	0.0
ZNF280B	101.5424
RP11-234G16.5	1.2853
Y_RNA	0.0
MIR6834	0.0
RP11-599B13.9	0.0
CTC-550B14.10	0.0
RN7SL166P	1.2853
RP11-129G17.2	0.0
RP11-61O11.1	0.0
RP11-317B17.4	24.4216
AL080285.1	0.0
MIR6753	1.2853
MLLT6	9076.4139
CTB-1144G6.6	0.0
RP5-875H18.10	5.1414
GXYLT1P4	0.0
AC084357.1	0.0
HMGB1P24	8.9974
RNU6-538P	0.0
TCL6_2	0.0
RP11-1277H1.5	0.0
MIR8086	0.0
RP11-546B8.6	0.0
AC092699.1	0.0
RP11-70D24.4	0.0
Metazoa_SRP	0.0
MIR17	0.0
SNORD25	0.0
AC098477.1	0.0
RP11-136G2.1	0.0
BSNDP1	0.0
SMEK2	6164.9743
AP000221.2	0.0
ST7-OT3_1	0.0
CTC-471J1.11	11.2468
RP11-127I20.8	34.7044
MIR6502	0.0
PPP1R26P3	0.0
RP11-220H4.6	0.0
CH17-262O2.1	0.0
CU463998.2	0.0
SYNRG	5262.2108
MIR6825	0.0
U6	0.0
GNAS-AS1_5	0.0
Metazoa_SRP	7.7121
uc_338	0.0
SNORD50B	0.0
NUDT18	700.5141
CH17-248H7.2	0.0
AL928970.1	0.0
AC012363.1	0.0
RP11-656A10.1	0.0
SNORD91B	0.0
AC126755.1	0.0
RP11-442O1.3	1.2853
AL355537.1	0.0
RN7SL296P	0.0
CTB-55O6.13	0.0
LA16c-329F2.2	17.9949
RP11-219H23.1	0.0
AC013701.1	0.0
RP11-627K11.6	1.491
AL158089.1	0.0
AL450327.1	0.0
MIR6766	0.0
SCb-64M4.1	0.0
MIR6511B2	0.0
RP11-309L24.10	55.2699
MIR6782	0.0
U7	0.0
MIR6504	0.0
MIR6087	0.0
ZNF2	185.09
GAGE2E	0.0
AC098591.1	0.0
RP11-613H2.3	0.0
RP11-711K1.8	2.5707
RP11-182J1.17	2.5707
CH17-232I21.1	0.0
AP002022.1	0.0
HIST1H4L	3.856
SNORD116-22	0.0
RN7SL203P	0.0
CH17-219N22.1	0.0
RP11-32D4.1	0.0
CH17-472G23.4	2367.3136
RN7SL663P	5.1414
MEG8_2	0.0
FO538757.1	0.0
RP11-432L12.1	0.0
RP1-101D8.1	6.4267
CH17-478G19.2	0.0
MIR6888	0.0
RP5-999L4.2	1.2853
SCARNA16	3.1362
SNX18P5	0.0
snoU2_19	0.0
RP11-324D17.3	0.0
RP11-427J23.1	7.7121
CCL16	0.0
U3	0.0
CTD-2595P9.4	1.2853
RP11-762N20.1	0.0
TRBV12-5	1.2853
AC010103.1	0.0
RP11-187C18.3	22.9434
Mico1	0.0
LLNLR-260G6.1	1.2853
RP11-385J1.3	0.0
MIR6814	0.0
MIR6815	0.0
AP001634.6	0.0
AC091199.1	0.0
U6	0.0
CTD-2313J17.7	0.0
RP11-4B16.3	5.1414
RP4-737E23.7	0.0
RP11-631N16.4	15.4242
AL022574.1	0.0
LENG9	29.8072
MIR6506	0.0
RP13-753N3.3	22.455
RP11-196B3.3	1.2853
RP11-36I17.2	0.0
RP1-27C22.1	0.0
RP11-295I5.4	5.1414
RP11-471B22.3	28.2776
AP001885.1	0.0
LLNLF-18A12.1	0.0
RP11-156K23.3	59.126
RP1-37N7.7	0.0
MIR6740	0.0
MIR6745	0.0
FP236383.4	0.0
AC008984.2	1.2853
RP3-446N13.5	0.0
Metazoa_SRP	0.0
RNA5-8S5	673.2005
RP11-54H7.4	0.0
AC079355.1	0.0
AC114302.1	0.0
U2	0.0
Z83819.1	0.0
HIST1H2AK	0.0
Metazoa_SRP	0.0
RP1-63M2.7	5.1414
MIR6501	0.0
LINC00547	0.0
uc_338	20.5656
RP11-370I10.10	0.0
RNU1-68P	0.3213
RN7SL544P	0.0
RMST_4	0.0
RP11-897M7.4	0.0
AL136456.1	0.0
CTD-2396E7.11	2.5707
AC068056.1	0.0
AC009120.11	0.0
MIR4734	0.0
RP11-157L3.12	0.0
MIR3150B	0.0
TRBV16	1.2853
RP11-40E6.2	0.0
RP11-768G3.1	0.0
AC098869.1	0.0
FP671120.2	0.0
FTX_3	0.5784
MRPS31P1	0.0
AC004832.1	0.0
MIR6511A1	0.0
AL136221.1	0.0
RP11-1072A3.4	1.2853
MIR1204	0.0
RP11-15J22.8	1.2853
H19_1	0.0
MIR6884	0.0
U7	0.0
AL133391.1	0.0
AL138885.1	0.0
MIR6780A	0.0
AC096750.1	0.0
RP11-946L16.2	29.563
FP671120.3	0.0
RP11-105L10.1	0.0
RP4-564F22.6	0.0
RP11-499A10.3	0.0
Metazoa_SRP	0.0
U1	0.0
AL845259.5	0.0
Metazoa_SRP	0.0
RP11-428O18.6	0.0
RP11-111G20.3	0.0
CH17-118O6.4	0.0
RP11-292F9.1	0.0
AL928761.1	0.0
CCL4	198.6504
5S_rRNA	0.0
TUG1_4	0.0
AL133244.2	0.0
RP11-441G8.1	0.0
RP11-432I13.5	0.0
RP11-32A1.2	0.0
RP11-143N13.4	0.0
RP11-526D8.11	46.2725
Metazoa_SRP	0.0
RP3-347M6.3	0.0
RP11-262A16.1	0.0
PDCD6IPP1	1848.6632
RP11-234G16.4	0.1157
SPDYE19P	0.0
RP11-83N9.6	6.4267
CTD-2017F17.1	1.2853
MIR5787	0.0
MIR8088	0.0
RN7SL680P	0.0
RP3-425C14.6	8.9974
FGD5P1	0.0
SGK223	1947.3008
RP11-323F24.4	2.5707
MIR6503	0.0
RP11-697E2.11	0.0
RP11-592P9.3	0.0
RP11-329N22.2	0.0
RP11-492C2.1	0.0
Metazoa_SRP	0.0
C7orf77	0.0
RP5-1025A1.3	0.0
ST7-AS1_1	0.0
MIR6868	0.0
LL22NC03-88E1.18	0.0
Metazoa_SRP	0.0
RP11-566K19.12	0.0
AC087174.1	0.0
RP11-266K4.14	37.2751
AL138807.1	0.0
RP11-455F5.6	10.2828
ZEB2_AS1_1	1.2082
MIR6124	0.0
RP11-346J10.2	0.0
MIR1299	0.0
AC126281.3	0.0
HIST1H3I	0.0
RP11-401N16.2	0.0
MIR7109	0.0
RP11-615I2.6	7.7121
CCL18	0.0
CTC-788C1.2	0.0
RP6-14C6.3	0.0
RP11-214K3.24	2.5707
RP11-318K12.2	0.0
MIR6770-3	0.0
RP11-164O23.8	0.0
RP11-568J23.8	47.5578
FCGBP	46.2725
AC074051.2	0.0
RP4-756H11.5	23.8946
RP4-564F22.7	3.856
MIR155	0.0
AL136221.2	0.0
RP11-125A15.3	1.2853
RP11-131L12.4	1.2853
HNF1B	2.5707
MIR6882	0.0
CTC-529I10.1	30.8483
uc_338	0.0
RP11-844G16.3	0.0
RP11-126O1.6	1.2853
RP11-486M3.3	0.0
RP11-429P7.1	0.0
AL139099.1	0.0
CH17-262A2.1	20.5656
CTD-2281E23.1	2.5707
MIR6862-1	0.0
CTB-186H2.3	1.2853
CTD-3093B17.2	0.0
RP5-908M14.10	51.4139
LA16c-360A4.1	5.1414
AP001619.1	0.0
RP11-666O2.2	0.0
RP11-759A24.3	0.0
CTD-2649C14.3	2.5707
AL157773.1	0.0
AC093270.1	0.0
RP11-762J3.1	0.0
MIR6859-3	0.0
RP11-4L24.3	6.4267
MIR6085	0.0
AL049868.1	0.0
CTD-2026K11.4	18.7918
MIR7852	0.0
RP1-198K11.5	24.5501
MIR6809	0.0
MIR7846	0.0
Metazoa_SRP	0.0
RP11-281H11.2	0.0
CH507-9B2.5	811.8766
RP11-569G13.3	6.4267
MIR6716	0.0
RP11-240G22.4	0.0
LLNLR-304A6.2	14.1388
MIR6130	0.0
IGHV3-54	0.0
RP11-996F15.4	8.9974
RP11-334C17.6	0.0
RP11-846F4.14	0.0
RP11-474P2.6	96.401
CTC-1337H24.4	0.0
RP11-261P13.6	3.856
RP11-793H13.12	1.2853
C17orf98	1.2853
CH17-132F21.4	0.0
RP5-1009E24.8	0.0
FAM27D1	0.0
RP11-266L9.8	2.5707
CH507-24F1.2	7.8535
RP11-440D17.6	0.0
DAOA-AS1_2	0.0
RP11-5P18.11	0.0
U7	0.0
MIR6787	0.0
CTD-2062A1.2	10.2828
MIR8069-1	0.0
GS1-54N10.1	0.0
AC241952.1	0.0
AC013734.1	0.0
RP11-322E11.2	0.0
RP11-295D4.7	0.0
RP11-353N14.7	0.0
MIR6718	0.0
MIR6804	0.0
LINC00684	0.0
MIR6508	0.0
SNORD115-26	0.0
CTD-3154N5.2	9.2802
SNORD116-4	0.0
FP671120.4	0.0
CTB-58E17.3	9.3316
AC026423.1	0.0
MIR20A	0.0
AL732375.3	0.0
AC090132.1	0.0
RNVU1-19	3.856
CTC-559E9.12	0.0
AC118465.1	0.0
RP11-455O6.9	7.7121
CTD-2293H3.3	0.0
C9orf173-AS1	13.6632
RP4-744I24.4	0.0
CH17-302M23.1	14.1388
TCEB3CL	5.8612
AP002802.1	0.0
RP11-353N4.6	5.2956
RN7SKP175	20.2057
DLEU2_6	0.0257
RP11-180M15.7	143.9589
RP11-3K24.3	0.0
CTD-2311B13.5	0.0
RP11-729I10.3	0.0
RP11-930O11.3	1.2853
GRIFIN	7.7121
RP5-836N17.4	1.2853
RP11-357E16.1	0.0
RP11-295H24.4	24.4216
RP4-681N20.5	52.6992
CH17-118O6.3	5.1799
Metazoa_SRP	0.0
RN7SL341P	0.0
HOTAIR_2	0.0
XKR5	21.8509
VN1R7P	0.0
MIR22	0.0
RP11-1378G18.1	4.9229
CMB9-14B22.1	0.0
AC011330.13	12.8535
AL390788.1	0.0
MIR1302-11	0.0
RP11-802O23.4	2.5707
KB-1572G7.4	0.0
DUX4L21	0.0
RP11-291I6.2	0.0
RP11-35J10.6	0.0
CTD-3194G12.2	0.0
RP11-12A20.12	1.1568
U2	0.0
FLJ16779	2.5707
AC126281.4	0.0
FTX_4	0.0
RP11-144A16.6	0.0
RP6-65G23.5	0.0
U1	0.0
RP5-967N21.11	7.7121
PART1_2	0.0
U7	0.0
RP11-521C20.5	0.0
RP11-16E23.5	0.0
MIR6793	0.0
Metazoa_SRP	0.0
RBM22P6	0.0
RP11-817O13.9	5.1414
SMAD5-AS1_2	0.0
RP11-209D20.2	0.0
RP11-286O1.1	0.0
MIR6851	0.0
MIR6796	0.0
AL391123.1	0.0
RP11-435I10.6	0.0
RN7SL313P	0.0
RFPL3-AS1_1	0.0
MIR6758	0.0
SNORD112	0.0
HIST1H4G	0.0
pRNA	0.0
CTB-58E17.9	0.0
KCNQ1OT1_1	0.0
MIR6839	0.0
MIR29C	0.0
MIR6744	0.0
MIR8076	0.0
GATM-AS1	0.0
RP11-876N24.7	82.455
RP11-697E2.12	0.0
RP11-1021O19.2	0.0
RP11-101E5.1	0.0
MIR124-1	0.0
RP4-547N15.3	0.0
Metazoa_SRP	0.0
LL0XNC01-138C3.2	0.0
AC137723.1	0.0
AL354873.1	0.0
AC016656.1	0.0
AC079398.2	0.0
CCL15-CCL14	0.0
FAS-AS1	0.0
MIR1302-9	0.0
RP11-249C24.12	0.0
MIR6724-4	0.0
FAS-AS1	0.0
AC245036.4	0.0
UBE2Q2P6	1.2853
Metazoa_SRP	0.0
AATF	2602.8278
AL389915.1	0.0
AC019011.1	0.0
U47924.32	5.1414
FP565210.1	0.0
AC092107.1	0.0
MIR3648-1	0.6427
RP11-96O20.5	0.0
RP11-257O5.4	0.0
MIR6795	0.0
HIST1H2BH	3.856
HIST1H3A	0.0
RP3-344J20.3	0.0
CCL15	0.0
CTB-147N14.6	15.3342
CTB-75G16.3	6.4267
LYZL6	0.0
RP11-244C20.2	0.0
MIR6088	0.0
AC092375.1	0.0
RP4-777L9.3	0.0
AC078814.1	0.0
RP11-24P24.1	0.0
RP11-368I7.6	12.8535
MIR195	0.0
RP11-449H3.3	292.9434
RP11-40E6.1	0.0
AC007006.1	0.0
TRBV14	0.0
Y_RNA	0.0
IGHV3-79	6.4267
RP11-100G15.12	5.1414
RP11-131L12.3	3.856
AC112249.2	0.0
C18orf65	0.0
RP11-582E3.6	314.91
RP11-54C4.3	37.2751
CH17-248H7.3	0.0
RP11-11P22.1	0.0
RP11-771K4.3	3.856
MIR6505	0.0
AC140725.8	0.0
LL22NC03-24A12.9	1.2853
RP11-343D24.2	0.0
HNRNPCL2	0.0
RN7SL185P	0.0
PRH1-PRR4	39.91
FP236383.5	0.0
RP5-1125A11.6	16.7095
RP11-111E14.2	0.0
OR7G15P	0.0
Metazoa_SRP	0.0
MIR8064	0.0
AC092198.2	0.0
TRBV10-3	5.1414
RIMBP3	474.7301
AP001059.7	55.2699
EIF5P2	0.0
RP11-404F10.6	0.0
MIR19B1	0.0
RN7SL736P	0.0
RP11-349H17.2	0.0
RP11-1348G14.8	64.9871
Metazoa_SRP	0.0
MIR8082	0.0
HTR1DP1	3.856
RP4-697K14.15	0.0
AL355821.1	0.0
MIR6500	0.0
MIR6818	0.0
MIR6778	0.0
DLEU2_3	0.0
RP11-756P10.7	0.0
RP11-1O2.2	0.0
RP11-295P22.3	0.0
AC005227.1	0.0
RP11-403A3.3	0.0
MIR6852	0.0
ARHGAP23	2395.8483
RP11-479O9.3	1.2853
RP11-440E5.1	0.0
TUBGCP5	1341.9023
MIR6068	0.0
CTC-421K24.1	0.0
Metazoa_SRP	0.0
MIR941-3	0.0
AC096922.2	0.0
RP11-457M11.7	5.1414
AC104002.1	0.0
AL353602.1	0.0
RP11-543P15.3	0.0
RP13-379L11.4	0.0
Metazoa_SRP	0.0
RP11-278C7.5	85.2571
ZNRD1-AS1_2	0.0
AC009133.21	26.1054
RP11-291L22.8	3.856
MIR6720	0.0
RP11-178C3.7	0.0
CTB-147N14.7	0.0
MIR7975	0.0
AL355593.1	0.0
RP11-17E15.1	0.0
MIR8054	0.0
MIR6132	0.0
RP11-394O4.6	0.0
LINC00162	0.0
RP11-613E4.5	0.0
AC100756.2	0.0
5_8S_rRNA	0.0
RN7SL43P	0.0
RP11-90L1.8	1.2853
Metazoa_SRP	8.9974
IKBKGP1	439.4987
AL845259.6	0.0
MIR6808	0.0
RP13-516M14.10	70.6941
MIR7110	0.0
AC067903.1	0.0
RP3-453C12.14	0.0
CH507-152C13.1	400.527
PRSS2	1.2853
RP11-94C24.13	0.0
RP11-497G19.7	3.856
AC008869.1	0.0
U3	0.0
Metazoa_SRP	2.5707
RP13-1032I1.11	0.0
Y_RNA	0.0
KB-1433G4.1	0.0
XXbac-BPG118E17.10	0.0
U4atac	0.0
Metazoa_SRP	0.0
RP11-680G24.6	8.9974
AC004837.1	0.0
NPPA-AS1_3	0.0
AC080003.1	0.0
RP11-155N3.4	0.0
AC126281.5	0.0
RP5-837G17.1	0.0
MIR6807	0.0
AC091856.1	0.0
AL451164.1	0.0
RP11-567P19.1	17.9949
REXO1L11P	0.0
AC068831.17	0.0
Y_RNA	0.0
7SK	0.0
AC009108.1	0.0
RP1-278C19.8	2.5707
uc_338	0.0
MRP63P3	1.2853
MIAT_exon5_2	0.0
AC092309.1	0.0
RP11-104J23.1	0.0
EIF3FP1	0.0
mascRNA-menRNA	0.0
MIR6724-1	0.0
MIR15A	0.0
RP11-753G20.2	0.0
TBC1D3F	123.7918
AC108479.3	0.0
RP5-966M1.7	37.2751
AL121928.1	0.0
uc_338	0.0
RP11-362I1.2	0.0
RN7SL210P	0.0
RP11-180M15.6	10.2828
RP11-61K9.3	68.1234
RP11-386M24.10	0.0
RP11-1055B8.9	15.4242
MIR6880	0.0
DAOA-AS1_1	0.0
SPATA31A3	0.0
RMST_6	0.0
Metazoa_SRP	0.0
SPDYE11	52.7506
AC008169.1	0.0
Metazoa_SRP	0.0
RP11-113D19.9	0.0
EGOT	0.0
Y_RNA	0.0
AL357095.1	0.0
RP11-365P13.6	0.0
RN7SL327P	0.0
CH507-42P11.8	5081.3882
SNORA24	0.0
CTD-2240J17.4	0.0
SNORD27	0.0
RP11-216P6.2	0.0
AC068207.1	0.0
Metazoa_SRP	0.0
FAM13A-AS1_2	0.0
REXO1L12P	0.0
RP11-358L22.3	33.419
RP11-397O8.7	0.0
RN7SL301P	0.0
KCNQ1OT1_5	0.0
MIR92A1	0.0
HULC	0.0
DUSP14	68.1234
AL590096.1	0.0
RP4-545L17.11	0.0
RNU12	2.1465
MIR4477A	0.0
CTD-2027I19.3	0.0
RN7SL197P	0.0
RP11-12A20.6	0.0
RNA5SP440	0.0
AL355977.1	0.0
AC068446.1	0.0
RP11-395E19.5	0.0
SPATA31A7	0.0
UHRF1	13658.6375
ORAI1	1658.0977
DUX4L13	0.0
RN7SL711P	0.0
Six3os1_5	0.0
IGKV2OR2-10	0.0
RP11-378E13.3	2.5707
CLRN1-AS1	0.0
AL442643.1	0.0
TUG1_2	0.0
STMN1P1	7.7121
FO203515.1	0.0
RP11-817G13.3	0.0
RP11-274E6.1	0.0
RP11-260N14.1	0.0
CCL4L2	28.856
CTD-3234P18.6	92.545
RP5-1125A11.7	69.4087
SOX2OT_exon1	0.0
CTD-2012K14.8	2.5707
CH507-152C13.3	0.0
CH507-254M2.2	7.8535
AC091154.1	0.0
AC134882.2	0.0
MIR7156	0.0
MIR7976	0.0
CCL3L3	71.0411
RP11-507M3.1	10.2057
RN7SL620P	0.0
DLEU1_1	0.7841
AL117187.1	0.0
RP11-734B5.2	0.0
RP5-1017F8.2	0.0
SNORA70	0.0
AC008103.3	0.0
Metazoa_SRP	0.0
AC006538.8	6.4267
CTD-2345H1.1	0.0
ST7-OT4_3	0.0
RP11-455O6.8	0.0
MIR6747	0.0
U4	0.0
FP671120.5	0.0
KCNQ1OT1_2	0.0
CTD-2033D15.2	1.2853
AL512506.1	0.0
RP11-169D4.3	0.0
RP4-790G17.7	1.2853
RP11-817I4.2	26.9923
FUT8-AS1	40.6555
AC069157.2	0.0
CH17-333M13.2	0.0
OR13C2	0.0
CTD-2008A1.3	0.0
RP11-143E21.3	0.0
Metazoa_SRP	0.0
MIR6855	0.0
RP11-154D6.2	0.0
RP11-459O16.8	0.0
RP11-481J2.3	3.4319
FAM27E2	0.0
RP11-50I19.2	11.5681
MIR6133	0.0
U6	0.0
ZFAT-AS1_1	0.0
WHAMMP3	2172.2108
ABC12-49244600F4.4	0.0
MIR548AY	0.0
RP11-278C7.4	14.1388
RP11-101E5.2	0.0
TTC28-AS1_2	0.0
MIR6773	0.0
RP11-491H9.4	0.0
AC016866.1	0.0
AC233299.2	0.0
GGTLC5P	0.0
SNORA43	0.0
MIR5739	0.0
DUX4L20	0.0
AL513011.1	0.0
CTD-2600O9.2	3.1877
RN7SL1	1886.5167
MIR6871	0.0
AC124789.1	1.2853
AC114498.1	0.0
ELMO2P1	0.0
RP11-687E1.2	5.1414
MIR6090	0.0
Y_RNA	0.0
DLG2-AS1_2	0.0
HIST1H4I	28.2776
MIR6794	0.0
RP11-872J21.5	132.3907
U6	0.0
TP53TG1_2	0.0
RP11-173P15.10	6.4267
TP73-AS1	0.0
Metazoa_SRP	0.0
AC012476.1	0.0
RN7SL820P	0.0
AC009406.1	0.0
Metazoa_SRP	0.0
ANKRD20A3	0.0
RP11-203I2.2	0.0
RP11-529O20.2	0.0
CTD-3093M3.1	0.0
RP11-168J5.2	0.0
LINC00226	19.2802
Metazoa_SRP	0.0
CTD-2146O16.1	0.0
AC004053.2	0.0
CH17-373J23.1	15.2185
MIR8057	0.0
RP4-781B1.5	0.0
MEG8_1	0.0
Six3os1_3	0.0
PIK3R6	1149.1003
SCARNA10	1.4267
PART1_3	0.0
TADA2A	591.2596
BX088702.2	0.0
MIR6822	0.0
AP003307.1	0.0
OR4E1	0.0
CTB-91J4.1	1.2853
AC117507.1	0.0
AC135724.1	0.0
AC009499.1	0.0
RP11-230F18.5	239.0746
CTD-2349P21.12	13.5733
CTB-32O4.3	0.0
MIR6510	0.0
RP5-881P19.7	26.9923
RP11-327I22.3	0.0
RP11-481J2.4	29.6401
RP11-1060J15.9	0.0
CH17-80A12.1	0.0
RP11-403A3.2	0.0
MIR6799	0.0
RP11-121C6.5	3.856
AL591509.1	0.0
RP11-366N18.5	0.0
RP11-182J1.3	143.7147
MIR2682	0.0
RN7SL126P	0.0
RP11-210K20.5	14.1388
AC005668.1	0.0
AC006461.1	0.0
CH507-396I9.6	1.2853
